text,location,phase
india plenty useful resources help rahulgandhi better understand coronavirus pandemic protect give statement unlike manohar parikar got exposed changes made rafaels deal un pad indian history,hyderabad,2
pune citizens postponing medical dental treatment due covid phobia doctors dentists advising citizens wait till coronavirus pandemic subsides unless non covid disease seriouspune covid phobia coronavirus pandemic,mumbai,2
50 thousand new cases today india scary coronaviruscoronavirus,mumbai,2
affordable price livemint ₹59 per tablet hetero labs sell drug coronavirus treatment https www livemint com science news rs 59 per tablet hetero labs sell drug coronavirus treatment 11596007207485 html via googlenews,mumbai,2
everyone soulmate died due coronaviruscoronavirus,mumbai,2
travel delhi covid 19 coronavirus watch covid crises amp stuck home dont worry got youtube channel entertainment lets watch delhi unlock surely like https youtu enezrpprbrw support guystravel delhi covid 19 coronavirus watch,delhi,2
unbelievable scenes mecca today historic hajj amid threat coronavirus afp amazing colorful photos sunny day hajj hajj2020hajj hajj2020,delhi,2
worrying figures andhra 10 000 coronavirus cases 24 hours state anantapur east godavari worst affected andhrafightscoronacoronavirus andhrafightscorona,delhi,2
mamata banerjee formed dubious covid 19 management committee supposedly stop spread coronavirus ended fudging right information good cover didi করোনায়ব্যর্থমমতা,kolkata,2
hyped cover failures terrorism borders coronavirus economy migrants job less,kolkata,2
iamsumande coronavirus india lockdown day 127 live updates mha announces guidelines unlock 3 schools colleges remain closed till aug 31,kolkata,2
bahubali fame ssrajamouli family members tested positive covid19 today wish wellssrajamouli covid19,chennai,2
free pitchn app makes easy give receive help ongoing health crisis run errands help need volunteer downloading app coming soon pitch make difference pitchn covid19 covid19india covidusa voluteerpitchn covid19 covid19india covidusa voluteer,chennai,2
times hard lot us easy let situation engulf pool panic anxiety believe lockdown go far confine us physically full story http bit ly 2dcj3v8 covid19 lockdown filmmaking humansofmadrascovid19 lockdown filmmaking humansofmadras,chennai,2
6426 new covid19 cases reported tamilnadu today 1117 6426 cases chennai 58 818 persons tested 5927 patients discharged 82 new deaths total 2 34 114 cases 1 72 883 discharged 3741 deaths tamilnaducoronaupdatecovid19 tamilnadu chennai tamilnaducoronaupdate,chennai,2
today 6400 covid19 cases tamilnadu chennai alone 1100 cases 82 deaths reported tamilnadu today chennai subashcovid19 tamilnadu tamilnadu chennai subash,chennai,2
forces wonder right arrow selector fighter airplane selector jets soo cheap right arrow selector siddaramaiah dkshivakumar absolutely bang massive disapropriate rates cmofkarnataka spending equipments covid19 warriorscovid19,bangalore,2
patients eligible home isolation bbmpfightscovid19 karnatakafightscorona indiafightscorona indiafightscoronavirus indiafightscovid19 covid19karnataka covid19 covid 19 founderscube finmatrixsc – founders cube cowork incubation centrebbmpfightscovid19 karnatakafightscorona indiafightscorona indiafightscoronavirus indiafightscovid19 covid19karnataka covid19 covid 19,bangalore,2
big shout laboratory technicians working covid 19 pandemic laboratory physicians nothing without thank thumbs read piece https bit ly 3joptw1 covid19india covid19karnataka diagnosticsispower testtracetreat covid19rtpcr covid19covid19india covid19karnataka diagnosticsispower testtracetreat covid19rtpcr covid19,bangalore,2
big rwas societies mini 10 bed hospital supervision doctor rwa society home quarentined mild symptom covid19 patients cured dying want govt ambulances medical treatmentcovid19,bangalore,2
sahyadrimba organizing alumni symposium post covid era new normal association college alumni mbacolleges education management careergoals covid19 – sahyadri college engineering managementsahyadrimba mbacolleges education management careergoals covid19,bangalore,2
sonusood many happy returns day smiling face heart eyes party popper soldier covid19 bhai folded handssoldier covid19,hyderabad,2
covid 19 mutating fast vaccine developed work 1 5 2 years aporox new vaccine required think effort money everything economically viable covid19covid19,hyderabad,2
10k covid19 positive cases andhra pradesh phewcovid19,hyderabad,2
hajj 2020 beings covid19 safety measures lucky people see hajj2020 hajjhajj2020 hajj,hyderabad,2
mamataofficial bungling juggernaut marches probably worst state comes controlling pandemic health infra tatters policies bordering absurdity leadership failed rise challenge westbengal covid19westbengal covid19,mumbai,2
one addressing mitigating atmosphere fear created covid19 common citizens especially senior citizens scared go outsidecovid19,mumbai,2
askwho foresee leading epidemiologist predictions 50 world get affected due high rate transmission communicable nature covid19 whos take heard immunity building vaccine focus really practical wayahead dealaskwho covid19,mumbai,2
scam covid19 new business maharashtra recently 34 years old died due wrong decision report hospital doctors mahim pikale hospital strict action taken authackeray cmomaharashtra mybmchealthdept mybmcphd toimumbai pmoindia,mumbai,2
muncorpgurugram dc gurugram first really want appreciate efforts regarding covid19 precaution gurgaon proper sealing done 14 days starting 1jul extended till 28jul sealing taken shivaji nagar area,delhi,2
countries like vietnam laos myanmar cambodia etc low case counts deaths due covid19 due past regular exposures similar viruses amp cross immunity sarscov2covid19 sarscov2,delhi,2
global effort needed ensure covid19 vaccines distributed fairly become available “ would ludicrous low risk people rich countries get vaccine health care workers south africa ’ ” —ellen ‘ hoencovid19,delhi,2
disappointed come know denyl maharashtra government cbiforsushaant officeofut saving mafiyas bollywood isnt god damn silence nitishkumar always even covid19 flood bihar itsssr indiaforsushantcbiforsushaant indiaforsushant,delhi,2
pushpin covid 19 faridabad haryana update right arrow selector total cases 8295 right arrow selector active cases 325 right arrow selector discharged cured 6521 right arrow selector asymptomatic 1321 right arrow selector deaths 128 july 29 2020 till 05 00 pm via cmo report indiafightscorona covid19covid 19 indiafightscorona covid19,delhi,2
mask made smiling face smiling eyes smarthasaha lockdown lockdown2020 covid19 mask sodepur north 24 pgns west bengal https www instagram com p cdo2cxvdz5k igshid tkyy25ht2eaymask smarthasaha lockdown lockdown2020 covid19 mask,kolkata,2
milf symptoms want covid19 test done bengal dial hundreds nos testing labs get test date half week later case bcum beyond remedy non existence infrastructure made mamata করোনায়ব্যর্থমমতা,kolkata,2
hospital administration across bengal constant pressure c underplay covid19 cases discouraging tests amp thwarting doctors writing corona reason death shame করোনায়ব্যর্থমমতা,kolkata,2
mamatas lockdwn protocol farce please votebanks across bengal lockdwn strictly implemented result drastic rise covid19 cases amp recovery rate declined করোনায়ব্যর্থমমতা,kolkata,2
pathetic condition govt hospitals covid19 patients stay next corpse insolation ward hours govt hospitals করোনায়ব্যর্থমমতা,kolkata,2
reported mannerless guy rupaji im sorry go social media day day folded hands,chennai,2
sir manu dharmam waste material may put lumbar room dark need periyarism brought social awareness equality among modern world annamalai may obc group please come dark room enjoy free air,chennai,2
social distancing aside locals pattinapakam near lighthouse using beach defecating urination purposes even duty constable hard time solve issue rsudhakarips copmahesh1994 chennaipolice chennaicorp cmotamilnadu – foreshore estate,chennai,2
ayya adore good bhramins also hate manu ever way comes ’ land social reformer criticised power great kamarajer implemented ever periyar wished incindia inctamilnadu tnccitsmdept,chennai,2
meera mitun voice social causes also,chennai,2
https chingari io share post id 5f21b2efa80cba09353796ce dont miss chance share talent world win coins hit share button share post social media download http bit ly get chingari app chingari,bangalore,2
https refer wiredbucks com register php referral fantasyboy text im inviting join wiredbucks site lets earn money social media earned 97 00 sign today 25 bonus hashtags onlinejob earnmoney makemoneyonline onlinemoneyearnmoney makemoneyonline onlinemoney,bangalore,2
best luck students appearing kcet please careful maintain social distancing,bangalore,2
agreed sir even feeling missing personal interaction social connections,bangalore,2
lockdown learning series national webinar social entrepreneurship opportunities amp challenges index pointing selector grinning face big eyes grinning face big eyes folded hands masam https www instagram com p cdow unj4gw igshid zdivggrygcip,bangalore,2
gym need serious guidelines around arent parks outdoor activities better maintaining social distancing,hyderabad,2
social distance maintaining khammam gv mall even many places shopping cases getting high everyday please take action sir thank mc khammam collector kmm khammamcp ktrtrs trspartyonline eatala rajender ministerktr,hyderabad,2
principle applies creating social traditions around office may initially seem unnecessary begin tradition monthly happy hour game night could really take long way,hyderabad,2
ktroffice ktrtrs forget social distance norms abide epidemic act unlockdowns rules violating norms framed icmr well know many asymptomatic carriers crowd యథా రాజా తథా ప్రజా eatala rajender rachakondacop,hyderabad,2
vishal actor sir good evening please mentioned type medicine used covid time please list paper sent social media sir useful – miryalguda railway station,hyderabad,2
mumbaipolice loud processions going near dahisar bridge bapu bagwe road towards kanderpada talao dahisar west allowed guess section 144 10pm 5am moreover social distancing,mumbai,2
sir ji trust worthy modiji hope education health care food water shelter social security prosperity priority nation,mumbai,2
rsprasad chinese app ban applied people india useing posting tiktok videos social media date ban applied,mumbai,2
nothing replace qurbani eid ul adha donate plasma blood charity social responsibility dont mix sacrifice god day eiduladha2020eiduladha2020,mumbai,2
everyone ssc get even number score social science geography paper happen social science history marks x 2 face tears joy face tears joy face tears joy positive note nephew amp niece cleared 80 everyone discussion aage kya karna hai,mumbai,2
atleast govt come clarification exception august 5 event ayodhya else get exceptions criterias apparently anyone says become anti hindu social media,delhi,2
sad doesnt social media sites otherwise next would diarrhea called twitter,delhi,2
app yeah im controlling social media games focus mode still much helpful,delhi,2
missing ka toh pata nai entire world facing covidpandemic challenge people troubled challenged post blackandwhite pic social mediacovidpandemic blackandwhite,delhi,2
pib india unlock3 white heavy check mark yoga institutes amp gymnasiums open august 5 cross mark schools colleges etc remain closed till august 31 white heavy check mark independence day functions allowed social distancing cross mark metros cinema halls etc remain closed unlock3 guidelines covid19unlock3 unlock3 guidelines covid19,delhi,2
social distacing folded hands light skin tone thumbs,kolkata,2
social working westbengalcorps wbc kolkatamaskup kolkatawestbengalcorps wbc kolkatamaskup kolkata,kolkata,2
shouldnt worry absence rationality return sanity people go ni regime recently also seen section brahmins going bjp u p find social group threatened anyway thanks discussion take care,kolkata,2
talked rational minds r number particularly trying times even social groups react interest hurt dont expect sanity see resistance govt large section people pushed extreme poverty amp despair,kolkata,2
follow page share social outlook hinduism https www facebook com tapasspeaks,kolkata,2
telegraph done great job peoples country thumbs thumbs tulip handshake,chennai,2
bro done great job people give wonderful details products unboxing,chennai,2
fight scrapping gst go vat regime jobs thousands simple system follow abide,chennai,2
look pleasant attire might round neck tee full sleeve black colour tucked matching trouser look good tee shirt like spoke ceo jobs winking face,chennai,2
privilege vsheshco partner scpwd dfid uk community partners work challenging pilot leading mainstream jobs aspirational roles persons intellectual disabilities persons wirh vision impairment disabilityinclusiondisabilityinclusion,chennai,2
abhijit mohanta great job bhai looking forward,bangalore,2
also go behind work rite either u gate behind thalaivar car good job getting paid sir,bangalore,2
dear job seeker recently came know one hr firm name srisastha hr recruitment firm misguiding job seeker name brandland job openings would like clarify agency employed recruitment kindly ignore fake mail,bangalore,2
removing english make future generations disconnected west innovation n research happens even job opportunities english must fact encourage students learn 2 3 foreign languages,bangalore,2
idiots dont anything bothered safety society theyre bought society theyer discipline decency know critise cbn tdp get ₹5 theyer job,bangalore,2
wow wonderful job dear roopa may god gives lots ideas design many dresses like happy roopa ’ called women empowerment feel proud,hyderabad,2
sonusood due pandemic doesnt job ready kind work run family small request please sir anything let us know sir regards rahul 9985734000,hyderabad,2
sonusood mr srinivas 918885885176 hyderabad lost job due pandemic stays rented house holds 2 children also lost mother 6 days back one earning family warehouse experience,hyderabad,2
sir please folded hands help sir im driving automobile please please give mi job eni gifts please sir,hyderabad,2
breaking walls around heart made feel safe secure difficult job touch every brick live story like digging open heals ready heal,mumbai,2
akshaykumar sir requested job,mumbai,2
’ crazy people think 2 3 years business long time get rich feel 40 years job long time stay broke,mumbai,2
cops patnapolice intervene case someone somewhere hasnt job come clean theres hiding tweet2rhea justiceforsushant rheachakraborty bollywoodmafiapatnapolice justiceforsushant rheachakraborty bollywoodmafia,mumbai,2
shekhar grow stop haunting modi government let job much better “ sannaataa singh ” even getting comparing pappu stop carrying baggage secular democracy ideals planted 70y congress,mumbai,2
narendramodi sir please somthing telecom guys folded hands loosing jobs brilliant work india seeing sir feel proud real patriotism,delhi,2
look mergers institutes comoetent jobs creators nation fool establish 3 institutions ca institute institute among 3 opppsed govt domination amp forced nehru ji grant autonomy parliament,delhi,2
good job,delhi,2
great news indian students complete change education policy wherein life skills knowledge check focussed step required country great job narendramodi education ministers across states central neweducationpolicy educationneweducationpolicy education,delhi,2
sonusood sir lost job due covid 19 please help sir diploma mechanical engineer face blowing kiss nose nose nose nose nose nose nose,kolkata,2
arnab sir r fabulous job r sir keep raise voice kabhi kabhi mujhe lagti apko police mai hona chahye tha reporter teach everyone investigate criminal case jo police abhitak sayed sikhe bhi nehi indiaforsushantindiaforsushant,kolkata,2
extremely bad idea bengal left front rule disastrous consequences moreover parents transferable jobs child study,kolkata,2
ha bank jobs hectic amar dada ke dekhi fully stressed ektu careful thakis bank eh kintu khud internal politics hoe,kolkata,2
kemon achis job kemon cholche,kolkata,2
sonusood hi sir farmers background recently saw many helpings end field planted ground nets due heavy rain loss crop telling help least help formers sir,chennai,2
virtual weight loss challenge 2020 losers say get inspired reach us need assistance fitness weightloss goals body lyrics health fitness studio https www instagram com p cdnutjfd5in igshid 1uenyg2dbbxqh,chennai,2
raazzakar knows well run usual skullcap business without getting loss hence stupidity,chennai,2
sathish n 28 7 20 poonamallee chennai guava tree done today house backyard garden mail id cjsathishnatarajan gmail com ph 9444644652 மரம் வளர்ப்போம் மழை பெறுவோம் seedling seedling bro ipa weight loss kaga vitlayae exercise laa panran soo ithu kadachaa use fulaa irukum,chennai,2
clients results gives immense amount confidence man dancing light skin tone victory hand medium skin tone sign horns medium skin tone 1 5kgs fat loss 8 days white heavy check mark smiling face sunglasses – srikalahastiresults confidence,chennai,2
theres cholera dysentery infact slums votebanks politicians loss could cost mla seat rajya sabha,bangalore,2
passing away loss bjp nation wont able fill brilliant strategist party nationalist core,bangalore,2
wish turn back time undo things petty state affairs stopped ssr take legal action rhea beginning family nation loss severe onessr rhea,bangalore,2
net loss rs 2 844 good stuff proof reader must smoking mint lounge livemint httweets https twitter com jay venkatesh status 1288433090956681218 photo 1,bangalore,2
sorry loss unfortunately previous generation tough become really impossible talk pensive face many believe destiny assume immune ayurveda homeopathy save,bangalore,2
penguinonprime utterly shit keerthysuresh look makeover dull weight loss effects face hand mouthpenguinonprime keerthysuresh,hyderabad,2
bhartiairtel ltd posted net loss 15933 1 crores quarter ended june 30 2020 net loss rs 5237 crores quarter ended march 31 2020bhartiairtel,hyderabad,2
loss provided agr dues practically loss,hyderabad,2
loss loss deepest condolences,hyderabad,2
gvt risk life students studentslivesmatter gvt greedy thinking financial loss shame students appearing kcet future country postponekcet2020 kcetstudentsinhcforjustice kcet2020studentslivesmatter shame kcet postponekcet2020 kcetstudentsinhcforjustice kcet2020,hyderabad,2
bro sorry huge loss dont know say om shanti departed souls bhai need anything please let know home brother,mumbai,2
grinning face smiling eyes grinning face smiling eyes grinning face smiling eyes u cant argue educate fools still stuck record due faced loss zero ideas nobody wants bite bullet change useless leadership,mumbai,2
else one expect daughter bhaskar ghose wife pioneer presstitutes sardesai third rate journalists frustrated loss entitlement,mumbai,2
allahdoesnotneedqurbani flesh eating monsters allah kabir father allah never pleased slayer creatures kabir meat ahari manai direct demon fellowship good loss devotion visit satlok ashram youtube channelallahdoesnotneedqurbani,mumbai,2
indigo reports q1 loss rs 2844 crore revenue dips 92 yoy rs 768 cr,mumbai,2
former lok sabha mp incwestbengal chief somenmitra died age 78 kolkata hospital cardiac arrest big loss congress ahead next years assembly polls rip somen da folded hands medium light skin tone folded hands medium light skin tone folded hands medium light skin tonesomenmitra,delhi,2
moment loss loss country ’ territorial integrity surrendered give inch amp china demand mile question nation ’ pride,delhi,2
vodafonein vodafoneuk business number vodafone inactive number alreay paid bill incative type losses vodafone bear loss,delhi,2
first big defence purchase without congress without commission dalali gandhi family sonia son daughter jamai ji suffer big financial loss due kickbacks,delhi,2
incwestbengal president sri somen mitra ji passed away due age related ailments city hospital age 78 huge loss us condolences family members nearest ones may departed soul rest peace folded hands folded hands folded hands folded handssomen mitra,kolkata,2
great loss indian politics rip great leader also stays peoples heart somenmitraincindian rip,kolkata,2
wbpcc president somen mitra breathed last short ago struggle come terms immense loss prayers thoughts remain dada ’ family 𝑴𝑨𝒀 𝑯𝑰𝑺 𝑺𝑶𝑼𝑳 𝑹𝑬𝑺𝑻 𝑰𝑵 𝑷𝑬𝑨𝑪𝑬 folded hands,kolkata,2
huge loss dude positive amp stay healthy amp fight unfortunate losses,kolkata,2
govt think immediately start train services local express applying rules regulations revive check huge financial loss rail sector,kolkata,2
stop hiding behind covid 19 trim workforce heartless companies bills loans rents dont stop salaries stopped jobcuts jobloss unethicalcovid 19 heartless jobcuts jobloss unethical,mumbai,2
covidcrisis jobloss money dear daunted challenges india several resources generate 15k 20k month wfh required smart phone amp basic english communicationcovidcrisis jobloss money,mumbai,2
looking naukri scaling lifetime high today 3300 prudent assume many job losses affected covid 19 sectors new hiring happening positive sectors even covid 19 trading investing jobseeker jobloss tradingviewnaukri trading investing jobseeker jobloss tradingview,mumbai,2
given job andhbhakt time jobloss get busy photoshop profile blue tick prove see vikas grinning face grinning face grinning faceandhbhakt jobloss vikas,delhi,2
narendramodi affected people due lockdown casual labourers migrant workers salaried class people struggle make ends meet otherwise lock effect corporates rich,chennai,2
1 500 kgs atta given chennaicorp foodbankchennai distribute migrants shelters camps would like thank sponsor hul news annapurnaatta contributing pandemic – rippon buildingannapurnaatta,chennai,2
migrants workers reached states safe houses seeing kith kin small dot virus create panic,chennai,2
man unstoppable helping thousands migrantworkers lockdown way provide job opportunities migrants pravasirojgar initiative sonusood kudos extraordinary efforts covid 19 crisis sonusood folded hands folded hands folded handsman unstoppable migrantworkers lockdown pravasirojgar sonusood,chennai,2
pmoindia goading banks schemes msmes willnot work till ld given loxal teanspirt allowed till cash dole also shud continue diff affected section ppl migrants returning work yet,chennai,2
nation know jokers developments country economy hell job creations migrants issues ask godi answer facing media never see time press meet 6 years jokers traitors,bangalore,2
coronavirus virus worsened lives people migrant workers unorganized workers small scale traders women farmers youth students bjp4india time govt however time rajasthan government fall drpushpaamarnat speakupfordemocracyspeakupfordemocracy,bangalore,2
drsjaishankar pmoindia narendramodi fraudsters bk covid 19 ignorant rural poor rurban migrants saved eamo check communicate social media,bangalore,2
bsybjp account 85 lacs food pkts transit 5 lac migrant labourers amp 2 80 lac grocery kits ಹೆಂಗ್ ನುಂಗ್ ಲೀ bjp4karnataka answer incindia inckarnataka dkshivakumar siddaramaiah rajeevgowda rohanrgupta drpushpaamarnat annatarajgowda,bangalore,2
india developing country bro first strict lockdown measures realization sustainable people migrant crisis unlocks spread inevitable spike measures state driven guidelines icmr let ’ accept folded hands,bangalore,2
happybirthdayrealherosonusood government taken care people u came forward setting migrants destination buses trains flights studentshappybirthdayrealherosonusood,hyderabad,2
sonusood helps 12000 migrants reach homes amp bihar clapping hands clapping hands hbdrealherosonusoodhbdrealherosonusood,hyderabad,2
yey ye hindu moslem sikh punjabis art iranian migrants ere asoka punj aab isa persian phrase whats asoka considered iranian emperor ye persians iranians art aryans branchedout indo iranian exchanges dateback pre islamic era ah parse influence apart,hyderabad,2
sonusood pls bring rajasthan mla migrants rajbhavan struck gehlot pilot beaming face smiling eyes,hyderabad,2
wish would shown range enthusiasm helping migrant workers bakrieidactivistsbakrieidactivists,hyderabad,2
happiest birthday hero india man came forward help migrants without intention made many believe humanity one many happiest birthday sir sonusood – शीव,mumbai,2
backhand index pointing right light skin tone man arranged arranged 40 buses 2 trains special aircraft migrant workers backhand index pointing right light skin tone donated 1500 ppe kits doctors punjab villain cinemas hero real life happy birthday sonu sood birthday cake amanwithgoldenheart red heartamanwithgoldenheart,mumbai,2
wishing man done fabulous job help poor people migrants etc covid19 pandemic amp real hero sonusood sir happy birthday red heart hbdrealherosonusoodhbdrealherosonusood,mumbai,2
entertainment commoner dept support bihar assam flood victims migrants workers struggle general common people suffer current affairs,mumbai,2
welcome migrant,mumbai,2
congratulations srinivasiyc completing one year iyc president exemplary work amp contribution towards helping migrants amp others affected covid 19 pandemic floods really proud rahulgandhi uday bhanu9 gamir inc – india gate इंडिया गेट,delhi,2
italian coastguard cargo ship ‘ ignored stricken migrant boat ’,delhi,2
really need tinmurti bhawan lets convert vip covid care centre along 10janpath 1safdarjung road also instal temporary shelters migrants shanti van shaktisthal tweeple say dosomethingforcoronadosomethingforcorona,delhi,2
lots hindi speaking migrants mh lots martha speaking folks mp due border areas,delhi,2
aatmanirbharbharat4newindia addressing migrant worker issuesaatmanirbharbharat4newindia,delhi,2
unprecedented long painful march migrant workers reached home mostly rural areas meet da suffering peasants lethal combination govt lets misread da calm sea strong undercurrent hit da surface hard sooner later,kolkata,2
mamata illegal bangladeshi immigrants come migrant workers bengal delayed approval migrant worker ’ travel amidst covid 19 crisis another low already questionable handling corona outbreak bengal করোনায়ব্যর্থমমতা,kolkata,2
mamata banerjee termed central government run shramik trains ‘ corona express ’ hurting sentiments thousands migrant workers adding sufferings due social stigma didi people bengal give befitting reply 2021 করোনায়ব্যর্থমমতা,kolkata,2
braces treatment dr kirubaharan mds opaldentistry – opal dentistry,chennai,2
chennai district collector seethalakshmi tested covid19 positive admitted kings hospital guindy treatment covid collector chennai tamilnadu india subashcovid19 covid collector chennai tamilnadu india subash,chennai,2
swamy39 ishkarnbhandari mumbaipolice changing constantly amp giving special treatment maheshnbhatt amp dharmamovies ceo ’ quizzed bandra station amp differnt stations plan mumbaipolice sabotage investigation anildeshmukhncp act pls,chennai,2
acupuncture cancer treatment 5 ways acupuncture helps cancer treatment chennaiacupuncture acupuncturedoctor acupuncturist clinic chennai acupuncturetreatmentchennaiacupuncture acupuncturedoctor acupuncturist clinic chennai acupuncturetreatment,chennai,2
mumbaipolice bandra station leading investigation team amp questioning everyone special treatment fr maheshnbhatt dcp meeting santacruz swamy39 ishkarnbhandari must investigate depth looks like mumbaipolice protecting maheshnbhatt,chennai,2
bangalore private hospitals refund 24 lakhs excess amount charged covid patients patients given free treatment billing government thanks team led inspiring daring dashing ips officer roopa,bangalore,2
paagal wd get admitted agra ppl india lost patience goes something wrong better get treatment besharam,bangalore,2
repeated advise elderly covid19india situation stay home advisory case medical treatment doctors ’ home visits pmoindia narendramodicovid19india,bangalore,2
sonusood sir plea folded hands please arrange job feed family take care wifes treatment cancer survivor endometrial ca hyperplasia folded hands folded hands folded hands sorry bother industry logistics sector dont mind job beg pardon srini 9886511193,bangalore,2
gandhi hospital sirf naam ke liye kuch bhi treatment nai hota serious patient ap govt good ts govt zero,hyderabad,2
behalf new bolarum area public express sincere thanks government allotting contonment general hospital inially corona testing centre hope facilities provided patient treatment,hyderabad,2
sonusood sir medco student sr dialysis technician years experience want serve nation pandemic situation useful ideas dialysis patients kidney failure treatment pls accept req join ur team thank sir sonusood,hyderabad,2
dont let politics determine treatment folks sorry wont make company individual rich hydroxychloroquinehelpshydroxychloroquinehelps,hyderabad,2
askwho ysample sizes studies conducted2show effectiveness remdesivir favipiravir tocilizumab covid 19 treatment less patients investigation giving statistical insignificant results dexamethasone study done sample size 2kaskwho remdesivir favipiravir tocilizumab dexamethasone,mumbai,2
mumbaipolice officeofut sir thsi scary sad absolutely ridiculous doctors fraternity never appreciate gear guy needs given proper criminals charges treatment,mumbai,2
take safety efficacy use remdesivir favipiravir tocilizumab dexamethasone medications fight covid 19 treatment askwhoremdesivir favipiravir tocilizumab dexamethasone askwho,mumbai,2
pmoindia narendramodi drharshvardhan mohfw india irda pnbindia sirs sr citizen need urgent help denied cashless treatment pnb ‘ insurernew india insurance company ’ raksha tpa cashless claim number 90122021161035 fortis hospital gurgaon help folded hands,delhi,2
pmoindia narendramodi drharshvardhan mohfw india irda rashtrapatibhvn pnbindia sirs sr citizen denied cashless treatment pnb ‘ insurer new india insurance company ’ raksha tpa cashless claim number 90122021161035 fortis hospital gurgaon sir,delhi,2
pmoindi narendramodi drharshvardhan mohfw india irda rashtrapatibhvn pnbindia sirs sr citizen denied cashless treatment pnb ‘ insurer new india insurance company ’ raksha tpa cashless claim number 90122021161035 fortis hospital gurgaon sir,delhi,2
dont worry thing need mental treatment,delhi,2
need immediate exclusive attention faith getting day day diminishing dwindling treatment underwhich feeling unattended amp neglected one request please take issues fast track prior anything kmr b favour us,delhi,2
breaking west bengal pradesh congress president veteran congress leader somen mitra passed away today morning undergoing treatment city based private hospitalbreaking,kolkata,2
porki d0gs beg india daily basis allow come india treatment coming india reveal porki doctors r nthng donkeys wo log sirf porkio ke paida hone k bad adha kat sakte hain,kolkata,2
avoid bruising ego mamata decided implement central governments ayushman bharat yojana bengal lakhs poor bengali citizens would getting free covid 19 treatment mamata ’ politically motivated self centered করোনায়ব্যর্থমমতা,kolkata,2
avoid bruising ego mamata decided implement central governments ayushman bharat yojana bengal lakhs poor bengali citizens would getting free covid 19 treatment mamata ’ politically motivated self centered করোনায়ব্যর্থমমতা,kolkata,2
avoid bruising ego mamata decided implement central governments ayushman bharat yojana bengal lakhs poor bengali citizens would getting free covid 19 treatment mamata ’ politically motivated self centered করোনায়ব্যর্থমমতা,kolkata,2
chennai ordinary hospitals charging 25k per room room charges,chennai,2
ppl prefer private hospital clean better service looting patients high illegal need regulation charging,chennai,2
shameless scene digest worst third world country enough statues mandir build houses hospitals people,chennai,2
people blindly pay encourages people 25k room charges chennai hospitals,chennai,2
read article jumping conclusions also says library also hospital built andh bhakts want controversy every thing btw say build hospital instead temple controversial land,bangalore,2
make hospital instead,bangalore,2
osmania general hospital promised time constructed yet,bangalore,2
hospital name brother,hyderabad,2
private hospitals looting wake telanganacmo eatala rajender ktrtrs,hyderabad,2
private hospitals telangana admitting patients even emergency cases produce carona test certificate huge amounts advance 2 3 days taken carona test many dying due lack medical atention rural areas publichealthcarona publichealth,hyderabad,2
yes sir true please take serious action hospital secùnderab yashoda hospital ktrtrs eatala rajender,hyderabad,2
authackeray officeofut give beds patients fr thane district get better medical care mumbai hospitals,mumbai,2
really interesting kdahmumbai reliance hospital issued letter informing patient ’ religion declared accepting blood way mncdfbombay plz help poor soul blood knows bounds,mumbai,2
shelved dont hospitals making make shift hospitals india whats wrong government,mumbai,2
contact us health care applications hospital information management system lab information management system customised web application development desktop application development,mumbai,2
rafel hospital pakistan china main banega,delhi,2
incindia rahulgandhi priyankagandhi mannanwbpcc west bengal congress president somenmitrainc died due age related ailments city hospital today 1 30 78,kolkata,2
end era bengal politics bengal pcc chief somenmitra lovingly called chorda admitted hospital kolkata always central kolkata boy somen mitra gained prominence 70s amherst street house citadel many congressmensomenmitra,kolkata,2
ligature marks tells different story r believe postmortem report cooper hospital really r stupid postmortem report viscera report r fake unko postmortem hua hi nehi im sure every report r fake false indiaforsushantindiaforsushant,kolkata,2
covid 19 lockdown yoga institutes gyms allowed open august 5 sop issued health ministry says mha fingers crossed hear cm epstamilnadu ndtv ndtvtamil toichennai chennaitimestoi thchennai news18tamilnadu chennaicorp f45coimbatore – f45 training anna nagar,chennai,2
dream runners run believe fitness health cleanliness spirit marathon lets celebrate life hexawaredrhm2020 dreamrunners runclean runresponsible letusrunsotheycanwalk sheshouldrun http www dreamrunnershalfmarathon comhexawaredrhm2020 dreamrunners runclean runresponsible letusrunsotheycanwalk sheshouldrun,chennai,2
past changed future yet power fitfam instafitness beastmode gym instafit fitnessaddict active bestoftheday instadaily fitnessfreak health healthylife eatclean twelveskip fitspo abs foodgasm lifestyle diet instahealth wellnessfitfam instafitness beastmode gym instafit fitnessaddict active bestoftheday instadaily fitnessfreak health healthylife eatclean twelveskip fitspo abs foodgasm lifestyle diet instahealth wellness,chennai,2
arrey par claim gf must sign indication mental health also knew psychiatric condition man shrugging medium skin tone,chennai,2
thanks swamy39 ji indian government change also would like know suggestions making health care system robust pandemic situation ’ revealed ’ actual condition needs instant revival pmoindia narendramodi mohfw india,bangalore,2
sonusood happy birthday sonu sood sir pleasant health,bangalore,2
health well frontline warriors top priority list bbmpfightscovid19 karnatakafightscorona karnatakafightscorona covidwarriors coronawarriors covid19karnataka covid 19 covid19karnatakaupdate covid19india – founders cube cowork incubation centrebbmpfightscovid19 karnatakafightscorona karnatakafightscorona covidwarriors coronawarriors covid19karnataka covid 19 covid19karnatakaupdate covid19india,bangalore,2
disgusting health care workers demand ppes modi ji pmoindia dont advice state government take administration seriously,bangalore,2
